latitude,longitude,id,additionalInfo_0,advice_for_motorists_1,advice_for_motorists_2,attendingGroups_0,attendingGroups_1,attendingGroups_2,system_record_created_at,description_headline,diversions,duration,encodedPolylines_0_coords,encodedPolylines_0_levels,scheduled_end_time,is_resolved/ended,description_summary,is_impacting_network,incidentKind,is_unverified_report,isMajor,isNewIncident,last_updated_at,mainCategory,advice_for_motorists,scheduled_period_0_closureType,scheduled_period_0_direction,scheduled_period_0_finishTime,scheduled_period_0_fromDay,scheduled_period_0_startTime,scheduled_period_0_toDay,PT_impact,roads_affected_0_conditionTendency,roads_affected_0_crossStreet,roads_affected_0_delay,roads_affected_0_impactedLanes_0_affectedDirection,roads_affected_0_impactedLanes_0_closedLanes,roads_affected_0_impactedLanes_0_description,roads_affected_0_impactedLanes_0_extent,roads_affected_0_impactedLanes_0_numberOfLanes,roads_affected_0_impactedLanes_0_roadType,roads_affected_0_locationQualifier,roads_affected_0_mainStreet,roads_affected_0_quadrant,roads_affected_0_queueLength,roads_affected_0_region,roads_affected_0_secondLocation,roads_affected_0_suburb,roads_affected_0_trafficVolume,speedLimit,scheduled_start_time
150.92581,-33.83226,727158,,,,,RMS,,2017-12-01 15:07:19,ACCIDENT Multiple vehicles, ,None,,,None,True,ACCIDENT Multiple vehicles - GREYSTANES Gipps Rd at Alpha Rd,False,Unplanned,True,False,False,1512102926626,Accident, ,,,,,,, ,,Alpha Road,,,,,,,,at,Gipps Road,,0,SYD_WEST, ,Greystanes,,-1,None
150.92163,-33.93937,727152,,,,,,,2017-12-01 14:24:45,HAZARD Tyre debris, ,None,,,None,True,HAZARD Tyre debris - CASULA M5 Mwy approaching Hume Hwy,False,Unplanned,False,False,False,1512101104726,Hazard, ,,,,,,, ,,Hume Highway,,Westbound,1,Lane 2,Lanes closed,4, ,approaching,M5 Motorway,,0,SYD_SOUTH, ,Casula,,-1,None
152.42567,-32.08231,727202,,,,,RMS,,2017-12-01 19:00:28,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - FAILFORD Failford Rd at Pacific Hwy,False,Unplanned,False,False,False,1512118242795,Hazard, ,,,,,,, ,,Pacific Highway,,Both directions, , ,Affected, , ,at,Failford Road,,0,REG_NORTH, ,Failford,,-1,None
151.01974,-33.83179,727130,,,,,RMS,,2017-12-01 10:31:32,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - CLYDE James Ruse Dr at Martha St,False,Unplanned,False,False,False,1512092057559,Breakdown, ,,,,,,, ,,Martha Street,,Northbound,1,Lane 1,Lanes closed,3, ,at,James Ruse Drive,,0,SYD_WEST, ,Clyde,,-1,None
151.12799,-33.73353,727203,,,,,RMS,,2017-12-01 19:10:43,HAZARD Missing Lane Divider, ,None,,,None,True,HAZARD Missing Lane Divider - WAHROONGA Pacific Hwy at Kissing Point Rd,False,Unplanned,False,False,False,1512116814867,Hazard, ,,,,,,, ,,Kissing Point Road,,Both directions, , ,Affected, , ,at,Pacific Highway,,0,SYD_NORTH, ,Wahroonga,,-1,None
150.91541,-33.80426,727141,,,,,Heavy tow truck,,2017-12-01 12:04:30,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - PROSPECT M4 Mwy at Prospect Hwy,False,Unplanned,False,False,False,1512096133865,Breakdown, ,,,,,,, ,,Prospect Highway, ,Eastbound, ,Off-ramp,Affected, , ,at,M4 Motorway,,-1,SYD_WEST, ,Prospect,Heavy,-1,None
150.50854,-34.40271,727210,,,,,,,2017-12-01 20:21:29,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - COLO VALE Hume Mwy Off-Ramp to Church Ave,False,Unplanned,False,False,False,1512129253867,Breakdown, ,,,,,,, ,,Church Avenue,,Southbound, , ,Affected, , ,to,Hume Motorway Off-Ramp,,0,REG_SOUTH, ,Colo Vale,,-1,None
151.21494,-33.90088,727125,,,,,RMS,,2017-12-01 09:44:35,"HAZARD Debris, bricks", ,None,,,None,True,"HAZARD Debris, bricks - MOORE PARK South Dowling St at Dacey Ave",False,Unplanned,False,False,False,1512088736752,Hazard, ,,,,,,, ,,Dacey Avenue,,All directions, , ,Affected, , ,at,South Dowling Street,,0,SYD_MET, ,Moore Park,,-1,None
150.68608,-33.75701,727189,,,,,,,2017-12-01 17:29:10,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - PENRITH Mulgoa Rd at Ransley St,False,Unplanned,False,False,False,1512113601839,Breakdown, ,,,,,,, ,,Ransley Street,,Southbound, , ,Affected, , ,at,Mulgoa Road,,0,SYD_WEST, ,Penrith,,-1,None
151.11468,-33.93615,727133,,,,,,,2017-12-01 10:44:19,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - BEXLEY NORTH M5 East Mwy at Tunnel exit,False,Unplanned,False,False,False,1512093681030,Breakdown, ,,,,,,, ,,Tunnel exit,Significant,Westbound, , ,Affected, , ,at,M5 East Motorway,,-1,SYD_MET, ,Bexley North,Heavy,-1,None
151.21843,-33.87031,727188,,,,,,,2017-12-01 17:25:04,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - WOOLLOOMOOLOO Cahill Exp approaching Domain Tunnel,False,Unplanned,False,False,False,1512109842380,Breakdown, ,,,,,,, ,,Domain Tunnel,,Northbound,1,Lane 5,Lanes closed,6, ,approaching,Cahill Expressway,,0,SYD_MET, ,Woolloomooloo,,-1,None
151.18768,-33.92718,727197,,,,,RMS,,2017-12-01 18:42:37,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - MASCOT Bourke Rd approaching O'Riordan St,False,Unplanned,False,False,False,1512114933562,Accident, ,,,,,,, ,,O'Riordan Street,,Southbound,1,Lane 1,Lanes closed,2, ,approaching,Bourke Road,,0,SYD_MET, ,Mascot,,-1,None
151.25946,-33.88933,727147,,,,,,,2017-12-01 12:59:03,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - BONDI Old South Head Rd at Flood St,False,Unplanned,False,False,False,1512093670579,Accident, ,,,,,,, ,,Flood Street,,Westbound,1,Lane 1,Lanes closed,2, ,at,Old South Head Road,,0,SYD_MET, ,Bondi,,-1,None
150.95543,-33.84424,727138,,,,,,,2017-12-01 11:39:53,ACCIDENT 3 vehicles, ,None,,,None,True,ACCIDENT 3 vehicles - SMITHFIELD Cumberland Hwy at Sturt St,False,Unplanned,False,False,False,1512090551242,Accident, ,,,,,,, ,,Sturt Street,,Southbound, , ,Affected, , ,at,Cumberland Highway,,0,SYD_WEST, ,Smithfield,,-1,None
153.10161,-30.30588,727139,,,,,,,2017-12-01 11:54:00,ACCIDENT 4 cars, ,None,,,None,True,ACCIDENT 4 cars - COFFS HARBOUR Pacific Hwy near Halls Rd,False,Unplanned,False,False,False,1512092214072,Accident, ,,,,,,, ,,Halls Road,Significant,Southbound, , ,Affected, , ,near,Pacific Highway,,-1,REG_NORTH, ,Coffs Harbour,Heavy,-1,None
151.0637,-33.74436,727177,,,,,,,2017-12-01 16:22:31,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - BEECROFT Beecroft Rd at Albert Rd,False,Unplanned,False,False,False,1512107428280,Breakdown, ,,,,,,, ,,Albert Road, ,Northbound,1,Lane 2,Lanes closed,2, ,at,Beecroft Road,,-1,SYD_NORTH, ,Beecroft,Heavy,-1,None
150.98665,-33.79657,727166,,,,,,,2017-12-01 15:25:25,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - NORTHMEAD Old Windsor Rd at Briens Rd,False,Unplanned,False,False,False,1512107226996,Breakdown, ,,,,,,, ,,Briens Road,,Eastbound, , ,Affected, , ,at,Old Windsor Road,,0,SYD_WEST, ,Northmead,,-1,None
151.19469,-33.93799,727146,,,,,,,2017-12-01 12:52:58,HAZARD Metal, ,None,,,None,True,HAZARD Metal - MASCOT Southern Cross Dr above Botany Rd,False,Unplanned,False,False,False,1512094394706,Hazard, ,,,,,,, ,,Botany Road,,Southbound,1,Lane 1,Lanes closed,2, ,above,Southern Cross Drive,,0,SYD_MET, ,Mascot,,-1,None
150.87015,-33.80091,727184,,,,,,,2017-12-01 17:13:13,HAZARD Ladder, ,None,,,None,True,HAZARD Ladder - EASTERN CREEK M4 Mwy at Brabham Dr,False,Unplanned,False,False,False,1512109878182,Hazard, ,,,,,,, ,,Brabham Drive,,Eastbound,1,Lane 3,Lanes closed,3, ,at,M4 Motorway,,0,SYD_WEST, ,Eastern Creek,,-1,None
150.95647,-33.86727,727157,,,,,RMS,,2017-12-01 14:57:06,ACCIDENT 3 vehicles, ,None,,,None,True,ACCIDENT 3 vehicles - FAIRFIELD The Horsley Dr at Court Rd,False,Unplanned,False,False,False,1512102811921,Accident, ,,,,,,, ,,Court Road, ,Both directions, , ,Affected, , ,at,The Horsley Drive,,-1,SYD_WEST, ,Fairfield,Moderate,-1,None
151.04826,-33.75899,713199, ,Check signage,Exercise caution, ,,,2017-10-24 11:26:33,CHANGED TRAFFIC CONDITIONS, , ,,,2019-01-01 23:59:59,False,CHANGED TRAFFIC CONDITIONS - PENNANT HILLS TO BAULKHAM HILLS M2 Mwy between Pennant Hills Rd and Windsor Rd,True,Planned,False,False,False,1511608302171,Changed traffic conditions,A new westbound lane is now open on the M2 Mwy between Pennant Hills Rd and Windsor Rd. <br/>The Pennant Hills Rd westbound on-ramp now joins the M2 as an added lane.<br/>Motorists should check signs and drive with care.<br/>,LANE_CLOSURE,Westbound,,Every day,24hrs, , ,,Pennant Hills Road,,,,,,,,between,M2 Motorway,,0,SYD_WEST,Windsor Road,Pennant Hills to Baulkham Hills,,-1,2017-10-28 00:00:00
150.76868,-33.79815,727167,,,,,RMS,,2017-12-01 15:35:04,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - ST CLAIR Mamre Rd at Solander Dr,False,Unplanned,False,False,False,1512103346417,Accident, ,,,,,,, ,,Solander Drive,,Southbound, , ,Affected, , ,at,Mamre Road,,0,SYD_WEST, ,St Clair,,-1,None
150.90297,-32.24017,727128,,,,,,,2017-12-01 10:22:20,"HAZARD Livestock, sheep", ,None,,,None,True,"HAZARD Livestock, sheep - MUSWELLBROOK New England Hwy at Aberdeen St",False,Unplanned,False,False,False,1512084602774,Hazard, ,,,,,,, ,,Aberdeen Street,,Both directions, , ,Affected, , ,at,New England Highway,,0,REG_NORTH, ,Muswellbrook,,-1,None
151.2168,-33.8921,702210, ,Exercise caution,Allow extra travel time, ,,,2017-07-05 12:15:47,CHANGED TRAFFIC CONDITIONS Eastern Distributor northbound off-ramp to Cleveland Street closed, , ,,,2018-02-01 23:59:59,False,CHANGED TRAFFIC CONDITIONS Eastern Distributor northbound off-ramp to Cleveland Street closed - MOORE PARK Eastern Distributor at Cleveland St,False,Planned,False,False,False,1512008377241,Changed traffic conditions,The northbound off-ramp to Cleveland St from the Eastern Distributor is closed.<br/><br/>Motorists should exit at South Dowling St or Link Rd to access Cleveland St.<br/> <br/>,,,,,,, ,,Cleveland Street,,Northbound, , ,Closed, ,Off-ramp,at,Eastern Distributor,,0,SYD_MET, ,Moore Park,,-1,2017-07-10 00:00:00
151.21422,-33.92445,727122,,,,,,,2017-12-01 09:22:04,BREAKDOWN Motorcycle, ,None,,,None,True,BREAKDOWN Motorcycle - EASTLAKES Southern Cross Dr at Gardeners Rd,False,Unplanned,False,False,False,1512080898039,Breakdown, ,,,,,,, ,,Gardeners Road,,Northbound,1,Lane 1,Lanes closed,3, ,at,Southern Cross Drive,,0,SYD_MET, ,Eastlakes,,-1,None
150.86751,-33.8006,727190,,,,,,,2017-12-01 17:33:24,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - EASTERN CREEK M4 Mwy approaching Brabham Dr,False,Unplanned,False,False,False,1512111272804,Breakdown, ,,,,,,, ,,Brabham Drive,,Eastbound, , ,Affected, , ,approaching,M4 Motorway,,0,SYD_WEST, ,Eastern Creek,,-1,None
150.90611,-32.77774,727097,,,,,RMS,,2017-12-01 05:09:40,HAZARD Landslide, ,None,,,None,True,HAZARD Landslide - HOWES VALLEY Putty Rd between Milbrodale Rd and Blaxlands Ridge Rd,False,Unplanned,False,False,False,1512101164676,Hazard,There are trees and rocks on the roadway. <br/>Traffic is able to pass the site under alternating (stop/slow) conditions.<br/>,,,,,,, ,,Milbrodale Road,,Both directions, , ,Affected, , ,between,Putty Road,,0,REG_NORTH,Blaxlands Ridge Road,Howes Valley,,-1,None
151.19434,-33.87339,727159,,,,,,,2017-12-01 15:09:20,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - PYRMONT Western Distributor approaching Anzac Bridge,False,Unplanned,False,False,False,1512101399109,Breakdown, ,,,,,,, ,,Anzac Bridge,Significant,Westbound,1,Lane 4,Lanes closed,4, ,approaching,Western Distributor,,-1,SYD_MET, ,Pyrmont,Heavy,-1,None
151.22862,-33.87622,727136,,,,,RMS,,2017-12-01 11:24:17,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - RUSHCUTTERS BAY Mclachlan Ave at Bayswater Rd,False,Unplanned,False,False,False,1512089385501,Accident, ,,,,,,, ,,Bayswater Road,,Westbound,1,Lane 1,Lanes closed,2, ,at,Mclachlan Avenue,,0,SYD_MET, ,Rushcutters Bay,,-1,None
151.22904,-33.93866,727201,,,,,,,2017-12-01 18:59:25,ACCIDENT 3 vehicles, ,None,,,None,True,ACCIDENT 3 vehicles - PAGEWOOD Bunnerong Rd at Boyce Rd,False,Unplanned,False,False,False,1512115954835,Accident, ,,,,,,, ,,Boyce Road,,,,,,,,at,Bunnerong Road,,0,SYD_MET, ,Pagewood,,-1,None
151.18915,-33.8135,727172,,,,,,,2017-12-01 15:54:54,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - ARTARMON Gore Hill Fwy at Hampden Rd,False,Unplanned,False,False,False,1512106307013,Breakdown, ,,,,,,, ,,Hampden Road, ,Eastbound, , ,Affected, , ,at,Gore Hill Freeway,,-1,SYD_NORTH, ,Artarmon,Heavy,-1,None
150.96558,-33.81665,727169,,,,,RMS,,2017-12-01 15:46:15,HAZARD Fuel spill, ,None,,,None,True,HAZARD Fuel spill - SOUTH WENTWORTHVILLE M4 Mwy approaching Jersey Rd,False,Unplanned,False,False,False,1512106315687,Hazard, ,,,,,,, ,,Jersey Road,,Westbound, , ,Affected, , ,approaching,M4 Motorway,,0,SYD_WEST, ,South Wentworthville,,-1,None
150.93366,-33.712,727208,,,,,,,2017-12-01 20:07:40,TRAFFIC LIGHTS FLASHING YELLOW, ,None,,,None,True,TRAFFIC LIGHTS FLASHING YELLOW - KELLYVILLE Old Windsor Rd at Samantha Riley Dr,False,Unplanned,False,False,False,1512125618053,Traffic lights flashing yellow, ,,,,,,, ,,Samantha Riley Drive,,All directions, , ,Affected, , ,at,Old Windsor Road,,0,SYD_WEST, ,Kellyville,,-1,None
150.85878,-33.97387,727164,,,,,RMS,,2017-12-01 15:21:23,ACCIDENT 2 cars,Local buses are being diverted around the incident.<br/>,None,,,None,True,ACCIDENT 2 cars - EDMONDSON PARK Campbelltown Rd at Macdonald Rd,False,Unplanned,False,False,False,1512105303105,Accident, ,,,,,,, ,,Macdonald Road, ,Both directions, , ,Affected, , ,at,Campbelltown Road,,-1,SYD_SOUTH, ,Edmondson Park,Moderate,-1,None
150.68535,-33.82095,727154,,,,,Emergency service(s),RMS,2017-12-01 14:31:36,ACCIDENT 3 vehicles,<strong>Northbound:</strong> Motorists can use Kings Hill Rd and Mulgoa Rd as an alternative route.<br/><strong>Southbound</strong>: Remain on the M4 Mwy and exit at Mulgoa Rd and continue on to Park Rd to rejoin The Northern Rd.<br/><br/><strong>Diversions are suitable for all vehicles.</strong><br/>,None,,,None,True,ACCIDENT 3 vehicles - ORCHARD HILLS The Northern Rd at Chain-O-Ponds Rd,False,Unplanned,False,True,False,1512118459913,Accident, ,,,,,,, ,,Chain-O-Ponds Road,,Both directions, , ,Closed, ,Road,at,The Northern Road,,0,SYD_WEST, ,Orchard Hills,,-1,None
150.87286,-33.79258,727123,,,,,RMS,,2017-12-01 09:23:21,ACCIDENT 4 vehicles, ,None,,,None,True,ACCIDENT 4 vehicles - EASTERN CREEK Great Western Hwy approaching Brabham Dr,False,Unplanned,False,False,False,1512085193460,Accident, ,,,,,,, ,,Brabham Drive,,Westbound,1,Lane 2,Lanes closed,2, ,approaching,Great Western Highway,,0,SYD_WEST, ,Eastern Creek,,-1,None
151.14467,-33.90165,727174,,,,,RMS,,2017-12-01 15:58:17,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - DULWICH HILL New Canterbury Rd near Yule St,False,Unplanned,False,False,False,1512105700727,Hazard, ,,,,,,, ,,Yule Street,,Westbound,1,Lane 1,Lanes closed,2, ,near,New Canterbury Road,,0,SYD_MET, ,Dulwich Hill,,-1,None
151.15312,-33.80651,727114,,,,,,,2017-12-01 08:29:53,"ACCIDENT Car, Bicycle", ,None,,,None,True,"ACCIDENT Car, Bicycle - LANE COVE WEST Epping Rd at Sam Johnson Way",False,Unplanned,False,False,False,1512080891909,Accident, ,,,,,,, ,,Sam Johnson Way,,Westbound,1,Bus lane,Lanes closed,3, ,at,Epping Road,,0,SYD_NORTH, ,Lane Cove West,,-1,None
150.91316,-33.76374,727149,,,,,,,2017-12-01 13:52:35,"HAZARD Debris,  boxes", ,None,,,None,True,"HAZARD Debris,  boxes - BLACKTOWN Sunnyholt Rd at Fifth Ave",False,Unplanned,False,False,False,1512097801296,Hazard, ,,,,,,, ,,Fifth Avenue,,Westbound,1,Lane 1,Lanes closed,2, ,at,Sunnyholt Road,,0,SYD_WEST, ,Blacktown,,-1,None
151.79442,-32.88096,727151,,,,,,,2017-12-01 14:21:58,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - STOCKTON Nelson Bay Rd at Fullerton St,False,Unplanned,False,False,False,1512102489660,Accident, ,,,,,,, ,,Fullerton Street,,,,,,,,at,Nelson Bay Road,,0,REG_NORTH, ,Stockton,,-1,None
151.08536,-33.95227,727191,,,,,,,2017-12-01 17:35:58,BREAKDOWN Semi trailer, ,None,,,None,True,BREAKDOWN Semi trailer - BEVERLY HILLS Stoney Creek Rd approaching King Georges Rd,False,Unplanned,False,False,False,1512114673155,Breakdown, ,,,,,,, ,,King Georges Road, ,Both directions, , ,Affected, , ,approaching,Stoney Creek Road,,-1,SYD_MET, ,Beverly Hills,Heavy,-1,None
151.17921,-33.86808,727168,,,,,,,2017-12-01 15:36:06,HAZARD Glass spill, ,None,,,None,True,HAZARD Glass spill - ROZELLE Victoria Rd approaching Anzac Bridge,False,Unplanned,False,False,False,1512105200225,Hazard,lanes 2 and 3 are affected. <br/>,,,,,,, ,,Anzac Bridge,,City bound, , ,Affected, , ,approaching,Victoria Road,,0,SYD_MET, ,Rozelle,,-1,None
151.37172,-33.36471,727131,,,,,RMS,,2017-12-01 10:32:00,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - OURIMBAH Pacific Hwy at Walmsley Rd,False,Unplanned,False,False,False,1512087472716,Accident, ,,,,,,, ,,Walmsley Road, ,Both directions, , ,Affected, , ,at,Pacific Highway,,-1,REG_NORTH, ,Ourimbah,Heavy,-1,None
151.43942,-33.22031,727200,,,,,RMS,,2017-12-01 18:56:06,HAZARD Tyre debris, ,None,,,None,True,HAZARD Tyre debris - BUSHELLS RIDGE M1 Pacific Mwy (F3) approaching Sparks Rd,False,Unplanned,False,False,False,1512115459712,Hazard, ,,,,,,, ,,Sparks Road,,Southbound, , ,Affected, , ,approaching,M1 Pacific Motorway (F3),,0,REG_NORTH, ,Bushells Ridge,,-1,None
151.133,-33.78089,727110,,,,,,,2017-12-01 07:55:53,"ACCIDENT Truck, Car", ,None,,,None,True,"ACCIDENT Truck, Car - MACQUARIE PARK Lane Cove Rd at M2 Mwy",False,Unplanned,False,True,False,1512081272138,Accident,"All lanes have reopened. Traffic on Ryde Rd is queued to Pacific Hwy.<br/>Traffic accessing Ryde Rd from Yanco Rd is queued 2km, and  from Lady Game Drive queued 1.5km to the roundabout.<br/>",,,,,,, ,,M2 Motorway,Significant,Southbound, , ,Affected, , ,at,Lane Cove Road,,3.5,SYD_NORTH, ,Macquarie Park,Heavy,-1,None
151.15147,-33.81716,727182,,,,,NRMA,,2017-12-01 17:04:27,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - LANE COVE Burns Bay Rd approaching Penrose St,False,Unplanned,False,False,False,1512110500676,Breakdown, ,,,,,,, ,,Penrose Street,,Northbound,1,Lane 3,Lanes closed,3, ,approaching,Burns Bay Road,,0,SYD_NORTH, ,Lane Cove,,-1,None
150.70833,-33.78205,727162,,,,,RMS,,2017-12-01 15:17:38,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - ORCHARD HILLS The Northern Rd at Frogmore Rd,False,Unplanned,False,False,False,1512103598088,Accident, ,,,,,,, ,,Frogmore Road, ,Southbound, , ,Affected, , ,at,The Northern Road,,-1,SYD_WEST, ,Orchard Hills,Heavy,-1,None
151.21764,-33.87447,727143,,,,,,,2017-12-01 12:18:17,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - WOOLLOOMOOLOO Eastern Distributor approaching Tunnel Eexit,False,Unplanned,False,False,False,1512092441345,Breakdown, ,,,,,,, ,,Tunnel Eexit,,Northbound,1,Lane 1,Lanes closed,3, ,approaching,Eastern Distributor,,0,SYD_MET, ,Woolloomooloo,,-1,None
151.23479,-33.75093,727120,,,,,,,2017-12-01 09:00:29,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - FRENCHS FOREST Wakehurst Parkway at Frenchs Forest Rd,False,Unplanned,False,False,False,1512081231158,Breakdown, ,,,,,,, ,,Frenchs Forest Road,,Southbound,1,Lane 2,Lanes closed,4, ,at,Wakehurst Parkway,,0,SYD_NORTH, ,Frenchs Forest,,-1,None
150.9252,-33.92571,727126,,,,,,,2017-12-01 09:58:16,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - LIVERPOOL Newbridge Rd at Speed St,False,Unplanned,False,False,False,1512082816893,Breakdown, ,,,,,,, ,,Speed Street,,Westbound,1,Lane 2,Lanes closed,2, ,at,Newbridge Road,,0,SYD_SOUTH, ,Liverpool,,-1,None
150.69,-33.8741,727173,,,,,RMS,,2017-12-01 15:56:06,ACCIDENT 3 vehicles, ,None,,,None,True,ACCIDENT 3 vehicles - LUDDENHAM The Northern Rd at Park Rd,False,Unplanned,False,True,False,1512121345439,Accident,A contra flow is in place to allow motorists to pass in both directions.<br/>,,,,,,, ,,Park Road,,Both directions, , ,Affected, , ,at,The Northern Road,,0,SYD_WEST, ,Luddenham,,-1,None
151.09365,-33.86294,727137,,,,,Utility company,,2017-12-01 11:31:34,CHANGED TRAFFIC CONDITIONS Due to earlier incident, ,None,,,None,True,CHANGED TRAFFIC CONDITIONS Due to earlier incident - NORTH STRATHFIELD Concord Rd at Patterson St,False,Unplanned,False,False,False,1512101159387,Changed traffic conditions, ,,,,,,, ,,Patterson Street,,Westbound,1,Lane 1,Lanes closed,2, ,at,Concord Road,,0,SYD_MET, ,North Strathfield,,-1,None
150.71233,-33.75566,727148,,,,,,,2017-12-01 13:45:50,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - KINGSWOOD The Northern Rd at Cox Ave,False,Unplanned,False,False,False,1512100199968,Breakdown, ,,,,,,, ,,Cox Avenue,,Northbound,1,Lane 1,Lanes closed,3, ,at,The Northern Road,,0,SYD_WEST, ,Kingswood,,-1,None
148.09523,-35.06835,727176,,,,,,,2017-12-01 16:18:45,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - GUNDAGAI Hume Hwy near Sheahan Dr,False,Unplanned,False,False,False,1512106162154,Accident, ,,,,,,, ,,Sheahan Drive,,Southbound, , ,Affected, , ,near,Hume Highway,,0,REG_SOUTH, ,Gundagai,,-1,None
151.19914,-33.8951,727192,,,,,,,2017-12-01 17:43:53,ACCIDENT Motorcycle, ,None,,,None,True,ACCIDENT Motorcycle - REDFERN Regent St at Boundary St,False,Unplanned,False,False,False,1512112505734,Accident, ,,,,,,, ,,Boundary Street,,Southbound, , ,Affected, , ,at,Regent Street,,0,SYD_MET, ,Redfern,,-1,None
148.97011,-34.87068,727121,,,,,RMS,,2017-12-01 09:06:26,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - MANTON Barton Hwy just past Yass Valley Way,False,Unplanned,False,False,False,1512084013460,Breakdown, ,,,,,,, ,,Yass Valley Way,,Southbound, , ,Affected, , ,just past,Barton Highway,,0,REG_SOUTH, ,Manton,,-1,None
151.09365,-33.86294,727129,,,,,Motorway crew,RMS,2017-12-01 10:29:56,HAZARD damaged traffic control signals, ,None,,,None,True,HAZARD damaged traffic control signals - NORTH STRATHFIELD Concord Rd at Patterson St,False,Unplanned,False,False,False,1512086299907,Accident, ,,,,,,, ,,Patterson Street,,Southbound,1,Lane 1,Lanes closed,2, ,at,Concord Road,,0,SYD_MET, ,North Strathfield,,-1,None
151.11496,-30.93187,727156,,,,,,,2017-12-01 14:49:55,ACCIDENT Motorcycle, ,None,,,None,True,ACCIDENT Motorcycle - MOONBI New England Hwy,False,Unplanned,False,False,False,1512102525462,Accident, ,,,,,,, ,, ,,Northbound, , ,Affected, , ,at,New England Highway,,0,REG_NORTH, ,Moonbi,,-1,None
151.04221,-33.84506,727199,,,,,,,2017-12-01 18:49:52,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - AUBURN Parramatta Rd at St Hilliers Rd,False,Unplanned,False,False,False,1512116589528,Accident, ,,,,,,, ,,St Hilliers Road,,Westbound,1,Lane 1,Lanes closed,4, ,at,Parramatta Road,,0,SYD_MET, ,Auburn,,-1,None
151.19211,-33.56757,727134,,,,,,,2017-12-01 11:03:26,HAZARD Car on fire, ,None,,,None,True,HAZARD Car on fire - COWAN M1 Pacific Mwy (F3) at 3km south of Hawkesbury River Bridge,False,Unplanned,False,False,False,1512089956781,Hazard, ,,,,,,, ,,3km south of Hawkesbury River Bridge,Significant,Northbound, , ,Affected, , ,at,M1 Pacific Motorway (F3),,6,SYD_NORTH, ,Cowan,Heavy,-1,None
151.17108,-33.81213,727107,,,,,,,2017-12-01 07:48:31,BREAKDOWN Van, ,None,,,None,True,BREAKDOWN Van - LANE COVE Epping Rd at Longueville Rd,False,Unplanned,False,False,False,1512079959056,Breakdown, ,,,,,,, ,,Longueville Road,,Eastbound,1,Bus lane,Lanes closed,3, ,at,Epping Road,,0,SYD_NORTH, ,Lane Cove,,-1,None
151.21494,-33.90088,727170,,,,,,,2017-12-01 15:51:24,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - MOORE PARK South Dowling St approaching Dacey Ave,False,Unplanned,False,False,False,1512108374080,Breakdown, ,,,,,,, ,,Dacey Avenue, ,Southbound, , ,Affected, , ,approaching,South Dowling Street,,-1,SYD_MET, ,Moore Park,Heavy,-1,None
151.07227,-33.92925,727135,,,,,,,2017-12-01 11:22:53,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - WILEY PARK King Georges Rd at Canterbury Rd,False,Unplanned,False,False,False,1512095599837,Breakdown, ,,,,,,, ,,Canterbury Road, ,Southbound,1,Right turn lane,Lanes closed,5, ,at,King Georges Road,,-1,SYD_MET, ,Wiley Park,Heavy,-1,None
